pathway	new_bp	new_mf	new_cc	new_complex	new_total	deepened_bp	deepened_mf	deepened_cc	deepened_complex	deepened_total
Defective_CYP24A1_causes_Hypercalcemia,_infantile_(HCAI)	0	0	0	0	0	0	0	0	0	0
APOBEC3G_mediated_resistance_to_HIV-1_infection	0	2	0	1	3	0	0	0	0	0
Signaling_by_TGF-beta_Receptor_Complex_in_Cancer	0	0	0	0	0	0	0	0	0	0
Transport_of_Mature_mRNAs_Derived_from_Intronless_Transcripts	0	0	0	0	0	0	0	0	0	0
Interleukin-7_signaling	0	16	0	4	20	0	2	0	0	2
Defective_ALG2_causes_ALG2-CDG_(CDG-1i)	0	0	0	0	0	0	0	0	0	0
Defective_FMO3_causes_Trimethylaminuria_(TMAU)	0	0	0	0	0	0	0	0	0	0
Defective_SLC17A8_causes_autosomal_dominant_deafness_25_(DFNA25)	0	0	0	0	0	0	0	0	0	0
Platelet_sensitization_by_LDL	0	1	0	3	4	0	0	0	0	0
Free_fatty_acids_regulate_insulin_secretion	0	0	0	0	0	0	0	0	0	0
Regulation_of_IFNG_signaling	1	1	0	3	5	0	1	0	0	1
Recognition_and_association_of_DNA_glycosylase_with_site_containing_an_affected_purine	0	1	0	1	2	0	0	0	0	0
Growth_hormone_receptor_signaling	1	13	0	8	22	1	3	0	0	4
MAPK1_(ERK2)_activation	0	1	0	1	2	1	0	0	0	1
Alpha-oxidation_of_phytanate	0	0	0	0	0	1	0	0	0	1
p53-Independent_DNA_Damage_Response	0	0	0	0	0	0	0	0	0	0
Assembly_Of_The_HIV_Virion	0	1	0	0	1	0	0	0	0	0
POU5F1_(OCT4),_SOX2,_NANOG_repress_genes_related_to_differentiation	0	1	0	2	3	0	0	0	0	0
Interaction_With_Cumulus_Cells	0	0	0	0	0	1	0	0	0	1
Hemostasis	0	0	0	0	0	0	0	0	0	0
Synthesis_of_wybutosine_at_G37_of_tRNA(Phe)	0	0	0	0	0	9	0	0	0	9
Dimerization_of_procaspase-8	0	3	0	0	3	0	0	0	0	0
TNF_receptor_superfamily_(TNFSF)_members_mediating_non-canonical_NF-kB_pathway	0	5	0	1	6	0	0	0	0	0
Vitamin_C_(ascorbate)_metabolism	0	0	0	3	3	1	0	0	0	1
Invadopodia_formation	0	1	0	0	1	0	0	0	0	0
Release	0	0	0	0	0	0	0	0	0	0
Tolerance_by_Mtb_to_nitric_oxide_produced_by_macrophages	0	0	0	3	3	0	0	0	0	0
Toxicity_of_botulinum_toxin_type_F_(BoNT-F)	0	1	0	2	3	0	0	0	0	0
ATF4_activates_genes	1	0	0	0	1	0	1	0	0	1
Signaling_by_NOTCH1_HD_Domain_Mutants_in_Cancer	0	0	0	0	0	0	0	0	0	0
Serotonin_receptors	0	6	0	0	6	0	0	0	0	0
IRAK2_mediated_activation_of_TAK1_complex	0	4	0	6	10	0	0	0	0	0
Diseases_of_carbohydrate_metabolism	0	0	0	0	0	0	0	0	0	0
Abacavir_metabolism	0	0	0	1	1	1	0	0	0	1
Calmodulin_induced_events	0	0	0	1	1	0	0	0	0	0
Defective_CYP1B1_causes_Glaucoma	0	0	0	0	0	0	0	0	0	0
G2_Phase	0	1	0	1	2	0	0	0	0	0
DAP12_interactions	0	6	0	1	7	0	0	0	0	0
G1-S_DNA_Damage_Checkpoints	0	0	0	0	0	0	0	0	0	0
Thromboxane_signalling_through_TP_receptor	0	7	0	4	11	0	2	0	0	2
Platelet_degranulation	0	5	0	0	5	5	0	0	0	5
Lysosphingolipid_and_LPA_receptors	0	2	0	1	3	0	0	0	0	0
SUMO_is_proteolytically_processed	0	0	0	6	6	0	0	0	0	0
FGFR1c_and_Klotho_ligand_binding_and_activation	0	6	0	1	7	0	0	0	0	0
Phase_0_-_rapid_depolarisation	0	0	0	2	2	0	0	0	0	0
Signaling_by_BRAF_and_RAF_fusions	0	1	0	2	3	0	0	0	0	0
Negative_feedback_regulation_of_MAPK_pathway	0	0	0	0	0	0	0	0	0	0
Defective_SLC6A18_may_confer_susceptibility_to_iminoglycinuria_and-or_hyperglycinuria	0	0	0	0	0	0	0	0	0	0
IRS-related_events_triggered_by_IGF1R	0	1	0	1	2	0	0	0	0	0
Carbohydrate_metabolism	0	0	0	0	0	0	0	0	0	0
NADPH_regeneration	0	0	0	0	0	1	0	0	0	1
Apoptotic_cleavage_of_cell_adhesion_proteins	0	2	0	2	4	0	0	0	0	0
Surfactant_metabolism	0	5	0	1	6	4	0	0	0	4
Xenobiotics	0	0	0	14	14	4	0	0	0	4
Netrin-1_signaling	0	6	0	0	6	1	0	0	0	1
MAP3K8_(TPL2)-dependent_MAPK1-3_activation	0	2	0	4	6	0	1	0	0	1
Processing_of_Intronless_Pre-mRNAs	0	4	0	0	4	0	0	0	0	0
MET_activates_RAS_signaling	0	4	0	5	9	0	4	0	0	4
AUF1_(hnRNP_D0)_binds_and_destabilizes_mRNA	0	3	0	1	4	0	0	0	0	0
mRNA_decay_by_5'_to_3'_exoribonuclease	0	1	0	2	3	1	0	0	0	1
Cargo_concentration_in_the_ER	0	10	0	1	11	0	1	0	0	1
G1-S-Specific_Transcription	0	0	0	0	0	0	0	0	0	0
Chk1-Chk2(Cds1)_mediated_inactivation_of_Cyclin_B:Cdk1_complex	0	1	0	2	3	0	1	0	0	1
G_alpha_(i)_signalling_events	0	40	0	7	47	0	4	0	0	4
Biosynthesis_of_maresin-like_SPMs	0	0	0	1	1	2	0	0	0	2
ER_to_Golgi_Anterograde_Transport	0	0	0	0	0	0	0	0	0	0
Ketone_body_catabolism	0	0	0	1	1	1	0	0	0	1
FRS-mediated_FGFR4_signaling	0	8	0	6	14	0	3	0	0	3
Glutamate_Neurotransmitter_Release_Cycle	0	0	0	4	4	0	3	0	0	3
Biosynthesis_of_DHA-derived_sulfido_conjugates	0	0	0	0	0	1	0	0	0	1
PP2A-mediated_dephosphorylation_of_key_metabolic_factors	1	1	0	5	7	0	0	0	0	0
Peroxisomal_protein_import	0	9	0	6	15	0	0	0	0	0
PTK6_Regulates_Cell_Cycle	0	2	0	2	4	0	0	0	0	0
Degradation_of_AXIN	0	2	0	5	7	0	0	0	0	0
Signaling_by_Overexpressed_Wild-Type_EGFR_in_Cancer	0	0	0	0	0	0	0	0	0	0
Defective_PGM1_causes_PGM1-CDG_(CDG1t)	0	0	0	0	0	0	0	0	0	0
alpha-linolenic_(omega3)_and_linoleic_(omega6)_acid_metabolism	0	0	0	0	0	0	0	0	0	0
Class_I_MHC_mediated_antigen_processing_&_presentation	0	0	0	0	0	0	0	0	0	0
Uptake_and_function_of_diphtheria_toxin	0	0	0	3	3	0	0	0	0	0
Lagging_Strand_Synthesis	0	0	0	0	0	0	0	0	0	0
TNFR1-induced_proapoptotic_signaling	0	3	0	0	3	0	0	0	0	0
Digestion_of_dietary_lipid	0	0	0	5	5	0	0	0	0	0
TGFBR1_KD_Mutants_in_Cancer	0	1	0	1	2	0	0	0	0	0
RIPK1-mediated_regulated_necrosis	0	0	0	2	2	0	1	0	0	1
Collagen_degradation	0	0	0	17	17	1	0	0	0	1
Histidine,_lysine,_phenylalanine,_tyrosine,_proline_and_tryptophan_catabolism	0	0	0	0	0	0	0	0	0	0
Propionyl-CoA_catabolism	0	1	0	4	5	1	0	0	0	1
Activated_NTRK3_signals_through_RAS	0	3	0	2	5	0	0	0	0	0
Signaling_by_FGFR1_in_disease	0	3	0	5	8	0	1	0	0	1
Acyl_chain_remodelling_of_PE	0	0	0	5	5	2	0	0	0	2
Acyl_chain_remodelling_of_PC	0	0	0	5	5	1	0	0	0	1
Regulation_of_Glucokinase_by_Glucokinase_Regulatory_Protein	0	0	0	0	0	0	0	0	0	0
Acyl_chain_remodelling_of_PI	0	0	0	5	5	1	0	0	0	1
Acyl_chain_remodelling_of_PG	0	0	0	7	7	2	0	0	0	2
Essential_fructosuria	0	0	0	0	0	0	0	0	0	0
Interconversion_of_nucleotide_di-_and_triphosphates	0	0	0	13	13	1	0	0	0	1
MyD88_deficiency_(TLR5)	0	0	0	0	0	0	0	0	0	0
RNA_Polymerase_II_Transcription_Pre-Initiation_And_Promoter_Opening	0	5	0	1	6	0	0	0	0	0
Unwinding_of_DNA	0	2	0	1	3	0	0	0	0	0
Gamma-carboxylation_of_protein_precursors	0	0	0	0	0	2	0	0	0	2
Acyl_chain_remodelling_of_PS	0	0	0	4	4	2	0	0	0	2
FGFR3_mutant_receptor_activation	0	0	0	0	0	0	0	0	0	0
Activation_of_PUMA_and_translocation_to_mitochondria	0	5	0	1	6	1	0	0	0	1
Removal_of_aminoterminal_propeptides_from_gamma-carboxylated_proteins	0	0	0	0	0	1	0	0	0	1
PCP-CE_pathway	0	4	0	0	4	0	0	0	0	0
SUMOylation_of_chromatin_organization_proteins	0	0	0	12	12	0	11	0	0	11
Tandem_pore_domain_halothane-inhibited_K+_channel_(THIK)	0	0	0	0	0	0	0	0	0	0
Histidine_catabolism	0	0	0	0	0	2	0	0	0	2
Metabolism_of_lipids	0	0	0	0	0	0	0	0	0	0
CD209_(DC-SIGN)_signaling	0	3	0	3	6	0	1	0	0	1
Latent_infection_of_Homo_sapiens_with_Mycobacterium_tuberculosis	0	0	0	0	0	0	0	0	0	0
Deletions_in_the_AMER1_gene_destabilize_the_destruction_complex	0	0	0	0	0	0	0	0	0	0
Mitochondrial_translation_initiation	0	1	0	1	2	1	0	0	0	1
Costimulation_by_the_CD28_family	0	3	0	1	4	0	0	0	0	0
TICAM1,_RIP1-mediated_IKK_complex_recruitment	0	3	0	2	5	0	0	0	0	0
Assembly_of_active_LPL_and_LIPC_lipase_complexes	1	2	0	3	6	1	0	0	0	1
Activation_of_G_protein_gated_Potassium_channels	0	0	0	1	1	0	0	0	0	0
Mitochondrial_protein_import	0	5	0	8	13	0	0	0	0	0
pre-mRNA_splicing	0	7	0	1	8	0	0	0	0	0
Formation_of_editosomes_by_ADAR_proteins	0	0	0	0	0	0	0	0	0	0
Release_of_Hh-Np_from_the_secreting_cell	0	1	0	2	3	0	0	0	0	0
Recruitment_and_ATM-mediated_phosphorylation_of_repair_and_signaling_proteins_at_DNA_double_strand_breaks	0	2	0	18	20	0	4	0	0	4
Cardiac_conduction	0	0	0	0	0	0	0	0	0	0
ATP_sensitive_Potassium_channels	0	0	0	2	2	0	0	0	0	0
TWIK-related_alkaline_pH_activated_K+_channel_(TALK)	0	0	0	1	1	0	0	0	0	0
Formation_of_xylulose-5-phosphate	0	0	0	1	1	1	0	0	0	1
Defective_ABCD4_causes_methylmalonic_aciduria_and_homocystinuria,_cblj_type_(MAHCJ)	0	0	0	0	0	0	0	0	0	0
Translesion_synthesis_by_REV1	0	2	0	5	7	1	0	0	0	1
Cyclin_A:Cdk2-associated_events_at_S_phase_entry	2	7	0	8	17	0	2	0	0	2
Activated_point_mutants_of_FGFR2	0	3	0	3	6	0	0	0	0	0
Axonal_growth_inhibition_(RHOA_activation)	0	2	0	1	3	0	0	0	0	0
Purine_ribonucleoside_monophosphate_biosynthesis	0	0	0	5	5	1	0	0	0	1
Sema4D_induced_cell_migration_and_growth-cone_collapse	0	2	0	6	8	0	4	0	0	4
Cytosolic_sulfonation_of_small_molecules	0	0	0	12	12	2	0	0	0	2
IKBKG_deficiency_causes_anhidrotic_ectodermal_dysplasia_with_immunodeficiency_(EDA-ID)_(via_TLR)	0	0	0	0	0	0	0	0	0	0
Cap-dependent_Translation_Initiation	0	0	0	0	0	0	0	0	0	0
Glycogen_synthesis	0	0	0	13	13	1	0	0	0	1
Ion_transport_by_P-type_ATPases	0	0	0	10	10	0	1	0	0	1
Dual_incision_in_TC-NER	0	3	0	5	8	0	0	0	0	0
Collagen_chain_trimerization	0	15	0	1	16	0	0	0	0	0
Telomere_Maintenance	0	0	0	0	0	0	0	0	0	0
mTORC1-mediated_signalling	0	1	0	2	3	0	0	0	0	0
TP53_Regulates_Transcription_of_DNA_Repair_Genes	0	5	0	1	6	0	6	0	0	6
Assembly_of_collagen_fibrils_and_other_multimeric_structures	0	2	0	0	2	0	0	0	0	0
Fatty_acids	0	0	0	4	4	1	0	0	0	1
Gene_Silencing_by_RNA	0	0	0	0	0	0	0	0	0	0
Transport_of_HA_trimer,_NA_tetramer_and_M2_tetramer_from_the_endoplasmic_reticulum_to_the_Golgi_Apparatus	0	0	0	0	0	2	0	0	0	2
mRNA_Editing	0	0	0	0	0	0	0	0	0	0
Selenocysteine_synthesis	0	1	0	1	2	1	0	0	0	1
Toll_Like_Receptor_5_(TLR5)_Cascade	0	1	0	0	1	0	0	0	0	0
Clearance_of_seratonin	0	0	0	0	0	0	0	0	0	0
RHO_GTPases_regulate_CFTR_trafficking	0	3	0	0	3	0	0	0	0	0
Synthesis_of_Prostaglandins_(PG)_and_Thromboxanes_(TX)	0	0	0	2	2	1	3	0	0	4
Mitotic_Prometaphase	0	2	0	0	2	0	0	0	0	0
Folding_of_actin_by_CCT-TriC	0	1	0	0	1	0	2	0	0	2
Mitotic_Metaphase_and_Anaphase	0	0	0	0	0	0	0	0	0	0
Leading_Strand_Synthesis	0	0	0	0	0	0	0	0	0	0
Scavenging_by_Class_B_Receptors	0	5	0	0	5	0	1	0	0	1
Defective_SFTPA2_causes_idiopathic_pulmonary_fibrosis_(IPF)	0	0	0	0	0	1	0	0	0	1
Triglyceride_biosynthesis	0	0	0	7	7	1	0	0	0	1
Formation_of_the_active_cofactor,_UDP-glucuronate	0	0	0	8	8	2	0	0	0	2
Amino_acid_transport_across_the_plasma_membrane	0	0	0	7	7	0	0	0	0	0
Establishment_of_Sister_Chromatid_Cohesion	0	2	0	3	5	0	0	0	0	0
MECP2_regulates_transcription_of_genes_involved_in_GABA_signaling	0	2	0	0	2	0	0	0	0	0
Cohesin_Loading_onto_Chromatin	0	2	0	1	3	0	0	0	0	0
tRNA_processing	0	0	0	0	0	0	0	0	0	0
Regulation_of_lipid_metabolism_by_Peroxisome_proliferator-activated_receptor_alpha_(PPARalpha)	0	2	0	0	2	0	0	0	0	0
GRB2_events_in_EGFR_signaling	0	4	0	2	6	0	2	0	0	2
NTRK2_activates_RAC1	0	0	0	2	2	0	1	0	0	1
Activation_of_RAC1	0	3	0	2	5	0	1	0	0	1
Regulation_of_IFNA_signaling	0	2	0	2	4	0	0	0	0	0
Defective_SLC26A2_causes_chondrodysplasias	0	0	0	0	0	0	0	0	0	0
GPCR_ligand_binding	0	0	0	0	0	0	0	0	0	0
CLEC7A_(Dectin-1)_induces_NFAT_activation	0	7	0	17	24	2	2	0	0	4
Base_Excision_Repair	0	0	0	0	0	0	0	0	0	0
Mitochondrial_tRNA_aminoacylation	0	0	0	0	0	1	0	0	0	1
WNT_ligand_biogenesis_and_trafficking	0	10	0	2	12	1	0	0	0	1
Signaling_by_Erythropoietin	0	5	0	3	8	0	0	0	0	0
Sodium-coupled_phosphate_cotransporters	0	0	0	1	1	0	0	0	0	0
RHO_GTPases_activate_IQGAPs	0	4	0	1	5	0	1	0	0	1
Defective_SLC22A12_causes_renal_hypouricemia_1_(RHUC1)	0	0	0	0	0	0	0	0	0	0
Defective_DHDDS_causes_retinitis_pigmentosa_59	0	0	0	0	0	0	0	0	0	0
Regulation_of_TP53_Activity_through_Methylation	0	1	0	5	6	0	5	0	0	5
HCN_channels	0	1	0	1	2	0	0	0	0	0
Highly_sodium_permeable_acetylcholine_nicotinic_receptors	0	1	0	1	2	0	0	0	0	0
Sodium-Proton_exchangers	0	0	0	3	3	0	0	0	0	0
Transcriptional_activation_of_p53_responsive_genes	0	0	0	0	0	0	0	0	0	0
Opsins	0	2	0	1	3	0	1	0	0	1
Apoptosis_induced_DNA_fragmentation	0	0	0	0	0	0	0	0	0	0
VLDL_assembly	0	0	0	1	1	2	0	0	0	2
Formation_of_the_cornified_envelope	0	9	0	2	11	0	0	0	0	0
G2-M_DNA_damage_checkpoint	0	9	0	9	18	3	1	0	0	4
NADE_modulates_death_signalling	0	2	0	1	3	0	0	0	0	0
Galactose_catabolism	0	0	0	4	4	1	0	0	0	1
Keratan_sulfate_biosynthesis	0	0	0	8	8	1	0	0	0	1
Defective_SLCO1B1_causes_hyperbilirubinemia,_Rotor_type_(HBLRR)	0	0	0	0	0	0	0	0	0	0
RNA_Polymerase_I_Promoter_Clearance	0	0	0	0	0	0	0	0	0	0
Transcription_of_the_HIV_genome	0	0	0	1	1	0	0	0	0	0
Defective_AMN_causes_hereditary_megaloblastic_anemia_1	0	0	0	0	0	0	0	0	0	0
Signaling_by_NODAL	0	8	0	6	14	0	0	0	0	0
Ionotropic_activity_of_kainate_receptors	0	0	0	0	0	0	0	0	0	0
Major_pathway_of_rRNA_processing_in_the_nucleolus_and_cytosol	0	2	0	2	4	0	1	0	0	1
Metabolism_of_polyamines	0	0	0	0	0	1	0	0	0	1
Axon_guidance	0	0	0	0	0	0	0	0	0	0
Insulin_receptor_signalling_cascade	0	5	0	4	9	0	4	0	0	4
Amine_Oxidase_reactions	0	0	0	0	0	0	0	0	0	0
Defective_SLC20A2_causes_idiopathic_basal_ganglia_calcification_1_(IBGC1)	0	0	0	0	0	0	0	0	0	0
Defective_CHST6_causes_MCDC1	0	0	0	0	0	0	0	0	0	0
mitochondrial_fatty_acid_beta-oxidation_of_saturated_fatty_acids	0	0	0	0	0	0	0	0	0	0
The_AIM2_inflammasome	0	0	0	0	0	0	0	0	0	0
Defective_MPI_causes_MPI-CDG_(CDG-1b)	0	0	0	0	0	0	0	0	0	0
Defective_ALG8_causes_ALG8-CDG_(CDG-1h)	0	0	0	0	0	0	0	0	0	0
Interleukin-12_signaling	1	11	0	3	15	2	3	0	0	5
Nucleobase_catabolism	0	0	0	0	0	2	0	0	0	2
Defective_MMADHC_causes_methylmalonic_aciduria_and_homocystinuria_type_cblD	0	0	0	0	0	0	0	0	0	0
Telomere_Extension_By_Telomerase	0	1	0	2	3	3	0	0	0	3
Ribosomal_scanning_and_start_codon_recognition	0	1	0	0	1	0	2	0	0	2
Biosynthesis_of_DPAn-6_SPMs	0	0	0	0	0	2	0	0	0	2
TRAF6_mediated_induction_of_NFkB_and_MAP_kinases_upon_TLR7-8_or_9_activation	0	4	0	1	5	0	0	0	0	0
CD28_dependent_Vav1_pathway	0	4	0	7	11	0	5	0	0	5
Regulation_of_Hypoxia-inducible_Factor_(HIF)_by_oxygen	0	0	0	0	0	0	0	0	0	0
Pyrimidine_biosynthesis	0	0	0	2	2	1	0	0	0	1
Regulation_of_MECP2_expression_and_activity	0	7	0	1	8	0	1	0	0	1
Ceramide_signalling	0	0	0	1	1	0	0	0	0	0
IRE1alpha_activates_chaperones	0	0	0	0	0	0	1	0	0	1
CS-DS_degradation	0	0	0	2	2	3	0	0	0	3
EPHA-mediated_growth_cone_collapse	0	3	0	3	6	0	1	0	0	1
VEGFA-VEGFR2_Pathway	0	13	0	30	43	0	9	0	0	9
Activated_NTRK2_signals_through_RAS	0	2	0	3	5	0	1	0	0	1
Apoptosis	0	0	0	0	0	0	0	0	0	0
Negative_regulation_of_TCF-dependent_signaling_by_WNT_ligand_antagonists	0	5	0	0	5	0	0	0	0	0
Interleukin-36_pathway	0	2	0	0	2	0	0	0	0	0
Defective_HEXB_causes_GM2G2	0	0	0	0	0	0	0	0	0	0
PECAM1_interactions	0	3	0	1	4	0	0	0	0	0
Post-translational_modification:_synthesis_of_GPI-anchored_proteins	0	0	0	0	0	1	0	0	0	1
PTK6_Down-Regulation	0	0	0	2	2	0	1	0	0	1
MET_activates_PTPN11	0	0	0	1	1	0	0	0	0	0
Activation_of_E2F1_target_genes_at_G1-S	0	20	0	1	21	0	0	0	0	0
G-protein_activation	0	3	0	2	5	0	1	0	0	1
Iron_uptake_and_transport	0	1	0	7	8	0	0	0	0	0
Regulation_of_expression_of_SLITs_and_ROBOs	0	11	0	2	13	1	4	0	0	5
Regulation_of_FZD_by_ubiquitination	0	3	0	2	5	0	0	0	0	0
RUNX1_regulates_transcription_of_genes_involved_in_WNT_signaling	0	3	0	0	3	0	1	0	0	1
Erythropoietin_activates_Phospholipase_C_gamma_(PLCG)	0	1	0	3	4	0	0	0	0	0
Diseases_associated_with_visual_transduction	0	0	0	0	0	0	0	0	0	0
ABC_transporter_disorders	0	0	0	0	0	0	0	0	0	0
EGFR_downregulation	0	7	0	10	17	0	4	0	0	4
Toxicity_of_tetanus_toxin_(TeNT)	0	0	0	0	0	3	0	0	0	3
Erythrocytes_take_up_carbon_dioxide_and_release_oxygen	0	1	0	5	6	0	1	0	0	1
Other_semaphorin_interactions	0	3	0	0	3	0	0	0	0	0
Displacement_of_DNA_glycosylase_by_APEX1	0	0	0	1	1	0	0	0	0	0
Prostanoid_ligand_receptors	0	6	0	0	6	0	0	0	0	0
Ubiquitin_Mediated_Degradation_of_Phosphorylated_Cdc25A	0	0	0	4	4	1	0	0	0	1
Defective_SLC34A2_causes_pulmonary_alveolar_microlithiasis_(PALM)	0	0	0	0	0	0	0	0	0	0
Synthesis_of_Leukotrienes_(LT)_and_Eoxins_(EX)	0	0	0	9	9	1	0	0	0	1
Defective_TPMT_causes_Thiopurine_S-methyltransferase_deficiency_(TPMT_deficiency)	0	0	0	0	0	0	0	0	0	0
G-protein_beta:gamma_signalling	0	0	0	0	0	0	0	0	0	0
Synthesis_of_IPs_in_the_ER_lumen	2	0	0	0	2	1	0	0	0	1
Leukotriene_receptors	0	2	0	0	2	0	0	0	0	0
Regulation_of_mRNA_stability_by_proteins_that_bind_AU-rich_elements	0	0	0	0	0	0	0	0	0	0
Regulation_of_gene_expression_in_beta_cells	0	0	0	2	2	0	1	0	0	1
XAV939_inhibits_tankyrase,_stabilizing_AXIN	0	1	0	0	1	0	0	0	0	0
NIK-->noncanonical_NF-kB_signaling	0	3	0	5	8	0	1	0	0	1
PRPP_biosynthesis	0	0	0	1	1	1	0	0	0	1
Misspliced_LRP5_mutants_have_enhanced_beta-catenin-dependent_signaling	0	0	0	0	0	0	0	0	0	0
SHC-related_events_triggered_by_IGF1R	0	1	0	3	4	0	1	0	0	1
Cholesterol_biosynthesis	0	0	0	5	5	1	0	0	0	1
Defective_MPDU1_causes_MPDU1-CDG_(CDG-1f)	0	0	0	0	0	0	0	0	0	0
RHO_GTPases_activate_KTN1	0	2	0	1	3	0	1	0	0	1
Recruitment_of_mitotic_centrosome_proteins_and_complexes	0	3	0	0	3	0	0	0	0	0
Mitotic_Anaphase	0	0	0	0	0	0	0	0	0	0
Toxicity_of_botulinum_toxin_type_B_(BoNT-B)	0	1	0	2	3	0	0	0	0	0
Defective_SLC3A1_causes_cystinuria_(CSNU)	0	0	0	0	0	0	0	0	0	0
Signaling_by_Hippo	2	7	0	14	23	0	0	0	0	0
Defective_POMT1_causes_MDDGA1,_MDDGB1_and_MDDGC1	0	0	0	0	0	0	0	0	0	0
Activation_of_gene_expression_by_SREBF_(SREBP)	0	24	0	0	24	0	0	0	0	0
Biological_oxidations	0	0	0	0	0	0	0	0	0	0
GAB1_signalosome	0	3	0	8	11	0	2	0	0	2
Defective_CYP27B1_causes_Rickets_vitamin_D-dependent_1A_(VDDR1A)	0	0	0	0	0	0	0	0	0	0
Transport_and_synthesis_of_PAPS	0	0	0	21	21	1	0	0	0	1
Anchoring_of_the_basal_body_to_the_plasma_membrane	0	2	0	1	3	0	1	0	0	1
TLR3_deficiency_-_HSE	0	0	0	0	0	0	0	0	0	0
SUMOylation_of_ubiquitinylation_proteins	0	0	0	3	3	0	0	0	0	0
Clearance_of_Nuclear_Envelope_Membranes_from_Chromatin	0	0	0	2	2	0	0	0	0	0
G2-M_Transition	0	0	0	0	0	0	0	0	0	0
Downregulation_of_TGF-beta_receptor_signaling	0	7	0	8	15	0	1	0	0	1
Biosynthesis_of_electrophilic_ω-3_PUFA_oxo-derivatives	0	0	0	0	0	4	0	0	0	4
Ubiquitin-dependent_degradation_of_Cyclin_D1	0	0	0	1	1	0	0	0	0	0
Cysteine_formation_from_homocysteine	0	0	0	0	0	2	0	0	0	2
Metabolism_of_proteins	0	0	0	0	0	0	0	0	0	0
PTK6_Regulates_Proteins_Involved_in_RNA_Processing	1	0	0	2	3	0	0	0	0	0
HIV_Infection	0	0	0	0	0	0	0	0	0	0
Organic_cation-anion-zwitterion_transport	0	0	0	0	0	0	0	0	0	0
Role_of_second_messengers_in_netrin-1_signaling	0	3	0	0	3	0	0	0	0	0
RNA_Polymerase_II_Pre-transcription_Events	0	13	0	6	19	0	0	0	0	0
Formation_of_the_HIV-1_Early_Elongation_Complex	0	1	0	1	2	0	0	0	0	0
Defective_MUTYH_substrate_binding	0	0	0	0	0	0	0	0	0	0
Translocation_of_ZAP-70_to_Immunological_synapse	0	0	0	4	4	0	1	0	0	1
HSF1_activation	1	3	0	0	4	0	1	0	0	1
Mucopolysaccharidoses	0	0	0	0	0	0	0	0	0	0
Enzymatic_degradation_of_dopamine_by_COMT	0	0	0	0	0	0	0	0	0	0
GRB2_events_in_ERBB2_signaling	0	2	0	2	4	0	3	0	0	3
Defective_ABCC8_can_cause_hypoglycemias_and_hyperglycemias	0	0	0	1	1	0	0	0	0	0
TP53_Regulates_Transcription_of_Caspase_Activators_and_Caspases	0	5	0	2	7	0	5	0	0	5
Regulation_of_ornithine_decarboxylase_(ODC)	0	2	0	1	3	0	0	0	0	0
Intra-Golgi_traffic	0	7	0	3	10	0	0	0	0	0
Lysosomal_oligosaccharide_catabolism	0	0	0	0	0	1	0	0	0	1
Neurofascin_interactions	0	1	0	0	1	0	0	0	0	0
SUMO_is_transferred_from_E1_to_E2_(UBE2I,_UBC9)	0	0	0	95	95	0	0	0	0	0
Activation_of_IRF3-IRF7_mediated_by_TBK1-IKK_epsilon	0	5	0	3	8	0	0	0	0	0
Biogenic_amines_are_oxidatively_deaminated_to_aldehydes_by_MAOA_and_MAOB	0	0	0	0	0	0	0	0	0	0
Phenylalanine_and_tyrosine_catabolism	0	0	0	0	0	1	0	0	0	1
Defective_SLC35D1_causes_Schneckenbecken_dysplasia_(SCHBCKD)	0	0	0	0	0	0	0	0	0	0
G_beta:gamma_signalling_through_PI3Kgamma	0	13	0	7	20	1	0	0	0	1
Keratinization	0	1	0	0	1	0	0	0	0	0
VEGFR2_mediated_cell_proliferation	1	16	0	23	40	1	2	0	0	3
Defective_ALG9_causes_ALG9-CDG_(CDG-1l)	0	0	0	0	0	0	0	0	0	0
Biosynthesis_of_maresin_conjugates_in_tissue_regeneration_(MCTR)	0	0	0	0	0	2	0	0	0	2
Regulation_of_cholesterol_biosynthesis_by_SREBP_(SREBF)	0	23	0	0	23	0	0	0	0	0
Protein-protein_interactions_at_synapses	0	0	0	0	0	0	0	0	0	0
Oxygen-dependent_asparagine_hydroxylation_of_Hypoxia-inducible_Factor_Alpha	0	0	0	1	1	0	0	0	0	0
Aflatoxin_activation_and_detoxification	1	0	0	9	10	1	0	0	0	1
Integrin_signaling	0	0	0	0	0	0	0	0	0	0
Regulation_of_Complement_cascade	0	23	0	9	32	2	0	0	0	2
Epigenetic_regulation_of_gene_expression	0	0	0	0	0	0	0	0	0	0
Acyl_chain_remodeling_of_DAG_and_TAG	0	0	0	6	6	1	0	0	0	1
Defective_CYP11B2_causes_Corticosterone_methyloxidase_1_deficiency_(CMO-1_deficiency)	0	0	0	0	0	0	0	0	0	0
PKB-mediated_events	0	0	0	0	0	0	0	0	0	0
AKT_phosphorylates_targets_in_the_nucleus	0	1	0	4	5	0	0	0	0	0
Interleukin-37_signaling	1	3	0	1	5	0	0	0	0	0
RHO_GTPases_Activate_NADPH_Oxidases	0	4	0	6	10	0	1	0	0	1
Defective_SLC12A1_causes_Bartter_syndrome_1_(BS1)	0	0	0	0	0	0	0	0	0	0
DNA_Damage_Bypass	0	0	0	0	0	0	0	0	0	0
Coenzyme_A_biosynthesis	0	0	0	3	3	1	0	0	0	1
